T;94.316000;-217.217000;230.316000;228.124000;123.901000;127.740000;7;12;15;1;809;456;
T;-19.418000;-226.765000;-284.508000;114.062000;-495.604000;134.127000;3;13;23;83;1291;192;
T;76.285000;193.347000;308.217000;-342.186000;-285.511000;12.774000;5;2;11;42;2424;85;
T;101.251000;-202.895000;0.000000;377.282000;-129.288000;-217.158000;9;3;22;28;2715;139;
T;115.121000;200.508000;-328.539000;-302.703000;-274.737000;-357.672000;2;16;1;36;109;141;
T;-98.477000;-200.508000;-152.415000;381.669000;-339.381000;-95.805000;3;9;29;5;1179;488;
T;-69.350000;145.607000;325.152000;0.000000;161.610000;-70.257000;2;13;0;82;1444;259;
T;104.025000;28.644000;-250.638000;175.480000;263.963000;344.898000;9;4;0;69;650;288;
T;106.799000;167.090000;27.096000;355.347000;-371.703000;-542.895000;8;4;28;85;1851;271;
T;124.830000;157.542000;-149.028000;372.895000;522.539000;-185.223000;1;2;13;56;738;63;
T;73.511000;9.548000;-10.161000;403.604000;-474.056000;-70.257000;4;14;0;58;1251;335;
T;9.709000;-119.350000;108.384000;-122.836000;-479.443000;427.929000;7;8;13;11;2173;443;
T;-70.737000;171.864000;-250.638000;399.217000;-247.802000;-421.542000;0;8;25;7;1556;351;
T;9.709000;100.254000;-240.477000;35.096000;247.802000;-63.870000;8;17;29;17;2913;66;
T;44.384000;131.285000;3.387000;403.604000;-204.706000;-632.313000;2;1;27;14;2672;324;
T;42.997000;45.353000;-128.706000;271.994000;457.895000;268.254000;3;12;22;54;251;6;
T;-131.765000;205.282000;-240.477000;-61.418000;-210.093000;-89.418000;8;11;13;36;704;179;
T;-133.152000;-95.480000;284.508000;-26.322000;-328.607000;-574.830000;1;16;10;72;59;470;
T;72.124000;-124.124000;243.864000;311.477000;-140.062000;-549.282000;7;18;13;90;1099;170;
T;79.059000;-150.381000;-298.056000;-153.545000;495.604000;76.644000;7;2;2;97;2500;336;
T;87.381000;221.991000;-37.257000;337.799000;161.610000;127.740000;9;4;24;35;339;35;
T;23.579000;-145.607000;-54.192000;-236.898000;183.158000;140.514000;8;2;4;53;1318;64;
T;-20.805000;136.059000;-331.926000;-368.508000;-506.378000;-325.737000;3;16;4;43;1121;202;
T;-34.675000;-16.709000;216.768000;-228.124000;-91.579000;619.539000;1;4;26;77;1840;81;
T;-70.737000;183.799000;-216.768000;-175.480000;-10.774000;-491.799000;3;14;20;60;2022;219;
T;-99.864000;71.610000;74.514000;-302.703000;-452.508000;-574.830000;7;16;4;78;2096;76;
T;-4.161000;-231.539000;-149.028000;-254.446000;-59.257000;-293.802000;7;1;2;78;2988;11;
T;74.898000;-219.604000;331.926000;96.514000;-193.932000;-325.737000;8;3;27;42;765;363;
T;85.994000;-202.895000;-325.152000;109.675000;-409.412000;-76.644000;8;15;6;93;201;288;
T;34.675000;164.703000;-199.833000;329.025000;-479.443000;-223.545000;0;10;19;74;1038;395;
T;-15.257000;42.966000;257.412000;-337.799000;420.186000;549.282000;8;15;2;71;376;123;
T;-34.675000;-100.254000;165.963000;-416.765000;113.127000;-466.251000;3;9;6;26;545;214;
T;113.734000;114.576000;186.285000;223.737000;75.418000;146.901000;9;5;29;64;2271;497;
T;-67.963000;226.765000;274.347000;337.799000;517.152000;255.480000;3;8;2;20;18;411;
T;62.415000;97.867000;182.898000;-232.511000;193.932000;-364.059000;2;19;10;26;2370;379;
T;116.508000;-21.483000;-20.322000;394.830000;-414.799000;632.313000;5;11;7;1;849;334;
T;-101.251000;-102.641000;223.542000;74.579000;-91.579000;185.223000;6;4;11;35;1363;34;
T;5.548000;116.963000;-77.901000;162.319000;-16.161000;-102.192000;0;3;29;51;2955;264;
T;-33.288000;183.799000;-94.836000;193.028000;-204.706000;-197.997000;5;17;20;40;1092;415;
T;134.539000;-40.579000;-260.799000;434.313000;-113.127000;255.480000;4;2;24;36;2523;183;
T;-77.672000;-159.929000;287.895000;0.000000;102.353000;357.672000;6;4;16;67;1859;255;
T;-51.319000;-214.830000;281.121000;-193.028000;-10.774000;-395.994000;5;17;29;92;983;0;
T;13.870000;-50.127000;226.929000;87.740000;447.121000;-568.443000;2;12;20;93;209;139;
T;-94.316000;-200.508000;-304.830000;122.836000;-96.966000;51.096000;7;12;26;5;1349;361;
T;-98.477000;-85.932000;54.192000;-157.932000;107.740000;-57.483000;8;5;24;37;1092;23;
T;-49.932000;-57.288000;-57.579000;-140.384000;-37.709000;95.805000;5;4;26;17;1663;319;
T;-128.991000;-47.740000;-176.124000;-302.703000;123.901000;312.963000;6;2;26;92;970;325;
T;81.833000;35.805000;30.483000;-21.935000;511.765000;-370.446000;5;18;23;15;1853;65;
T;-19.418000;-190.960000;260.799000;416.765000;32.322000;479.025000;5;13;2;3;2498;316;
T;-88.768000;128.898000;-287.895000;-263.220000;479.443000;466.251000;6;5;9;72;1566;287;
T;47.158000;-76.384000;121.932000;-324.638000;-517.152000;236.319000;1;4;28;66;747;361;
T;67.963000;85.932000;-250.638000;78.966000;183.158000;-517.347000;4;9;24;26;1544;113;
T;91.542000;128.898000;237.090000;65.805000;-280.124000;-140.514000;1;4;4;4;1180;45;
T;63.802000;71.610000;84.675000;0.000000;323.220000;-249.093000;9;18;6;18;651;423;
T;-92.929000;26.257000;-267.573000;276.381000;5.387000;536.508000;9;3;22;65;2817;4;
T;-104.025000;226.765000;162.576000;-254.446000;-484.830000;498.186000;7;1;26;24;2346;386;
T;133.152000;-23.870000;-213.381000;-83.353000;-533.313000;402.381000;0;8;6;30;1055;193;
T;-59.641000;-131.285000;-94.836000;-65.805000;323.220000;204.384000;3;17;8;47;93;147;
T;-18.031000;-119.350000;-44.031000;96.514000;129.288000;364.059000;5;3;10;4;538;324;
T;126.217000;19.096000;206.607000;-127.223000;64.644000;421.542000;3;16;21;27;660;332;
T;102.638000;198.121000;203.220000;-311.477000;237.028000;166.062000;8;2;11;58;2493;90;
T;13.870000;-23.870000;88.062000;-52.644000;-296.285000;76.644000;1;15;1;32;38;69;
T;-113.734000;-28.644000;-274.347000;8.774000;404.025000;197.997000;4;13;5;0;1645;224;
T;-40.223000;-33.418000;-13.548000;-407.991000;452.508000;440.703000;0;8;26;84;2878;236;
T;-85.994000;145.607000;-213.381000;-78.966000;495.604000;619.539000;4;17;1;13;2401;335;
T;117.895000;190.960000;-162.576000;-355.347000;-522.539000;-166.062000;5;16;13;7;2471;189;
T;-138.700000;54.901000;-111.771000;324.638000;-377.090000;-472.638000;4;3;1;73;1975;10;
T;-94.316000;28.644000;-121.932000;-346.573000;436.347000;-140.514000;4;6;4;38;2338;184;
T;-123.443000;-83.545000;233.703000;-350.960000;113.127000;-261.867000;4;12;10;18;1587;15;
T;-124.830000;169.477000;-223.542000;390.443000;-538.700000;332.124000;9;0;3;14;221;461;
T;54.093000;93.093000;257.412000;416.765000;-393.251000;70.257000;1;4;1;67;2959;246;
T;85.994000;-133.672000;172.737000;-179.867000;-495.604000;-159.675000;7;11;22;20;1690;62;
T;49.932000;-200.508000;94.836000;-87.740000;0.000000;-153.288000;0;19;7;65;2215;47;
T;-23.579000;-231.539000;3.387000;219.350000;-377.090000;223.545000;2;15;16;26;2247;410;
T;-109.573000;-54.901000;-203.220000;399.217000;-10.774000;229.932000;8;13;7;97;2623;372;
T;9.709000;40.579000;298.056000;-381.669000;-479.443000;498.186000;9;7;24;97;1454;463;
T;105.412000;126.511000;-264.186000;57.031000;166.997000;-479.025000;6;0;12;46;165;13;
T;-5.548000;140.833000;189.672000;43.870000;398.638000;242.706000;7;10;11;30;2281;218;
T;6.935000;-52.514000;88.062000;39.483000;506.378000;-312.963000;2;12;27;61;2171;298;
T;65.189000;62.062000;-254.025000;263.220000;59.257000;19.161000;1;15;9;12;1053;7;
T;-47.158000;109.802000;291.282000;39.483000;527.926000;344.898000;8;0;8;90;2237;353;
T;-76.285000;-162.316000;-101.610000;-188.641000;-414.799000;-191.610000;0;15;15;83;438;23;
T;99.864000;-126.511000;47.418000;355.347000;527.926000;-312.963000;3;18;2;26;595;75;
T;9.709000;-114.576000;-240.477000;-372.895000;328.607000;261.867000;4;4;8;38;2064;393;
T;84.607000;-124.124000;10.161000;-21.935000;-80.805000;261.867000;7;5;5;33;157;228;
T;-124.830000;-124.124000;-50.805000;30.709000;-280.124000;204.384000;7;18;6;50;1004;347;
T;126.217000;-7.161000;-40.644000;-421.152000;-210.093000;357.672000;4;15;6;43;1814;142;
T;-90.155000;167.090000;-121.932000;83.353000;280.124000;-191.610000;2;0;8;68;1887;274;
T;-9.709000;-88.319000;-84.675000;394.830000;32.322000;-606.765000;5;17;22;92;166;273;
T;-18.031000;-210.056000;118.545000;-131.610000;-457.895000;-281.028000;8;1;7;50;2694;114;
T;-19.418000;229.152000;47.418000;175.480000;-506.378000;-140.514000;7;9;7;3;730;258;
T;-49.932000;-188.573000;257.412000;-364.121000;-263.963000;-114.966000;2;11;19;87;1967;412;
T;33.288000;-19.096000;-27.096000;429.926000;-533.313000;134.127000;7;9;21;11;2599;239;
T;-34.675000;-210.056000;91.449000;-285.155000;-441.734000;-140.514000;3;1;22;80;1183;297;
T;-55.480000;136.059000;115.158000;-372.895000;215.480000;-338.511000;2;12;13;48;2500;260;
T;-134.539000;219.604000;84.675000;-166.706000;-37.709000;344.898000;6;5;11;96;646;414;
T;135.926000;-19.096000;182.898000;-4.387000;134.675000;-555.669000;3;14;0;94;807;4;
T;-33.288000;195.734000;311.604000;359.734000;-107.740000;338.511000;9;9;13;61;1790;370;
T;-29.127000;152.768000;-270.960000;-280.768000;301.672000;-57.483000;7;11;22;75;512;296;
T;-77.672000;-169.477000;-196.446000;421.152000;484.830000;-555.669000;3;13;21;36;2021;325;
T;58.254000;97.867000;27.096000;-153.545000;59.257000;-574.830000;1;14;25;86;887;96;
T;31.901000;-162.316000;186.285000;201.802000;-317.833000;25.548000;8;2;7;67;1659;226;
T;122.056000;52.514000;186.285000;26.322000;522.539000;293.802000;9;9;27;89;635;449;
